"chunk_id","chunk_type","primary_text","category","price","flower_type","collection_id","url","max_tokens"
"product_0127","product","Basket with peonies Coral Charm - Coral Charm peonies in elegant basket - available in S, M, L, XL sizes","Basket / Boxes with flowers","1450","Peonies","Basket / Boxes with flowers","https://xoflowers.md/basket-peonies-coral-charm/","200"
"product_0128","product","Basket with roses ""Azalia"" - Elegant Azalia rose basket arrangement","Basket / Boxes with flowers","2200","Roses","Basket / Boxes with flowers","https://xoflowers.md/basket-azalia/","200"
"product_0129","product","Basket with flowers ""Sun kiss"" - Sunny arrangement with viburnum, roses, gerbera, eustoma and matiola","Basket / Boxes with flowers","2700","Viburnum / rose / gerbera / eustoma / matiola","Basket / Boxes with flowers","https://xoflowers.md/basket-sun-kiss/","200"
"product_0130","product","Box with flowers ""The lilac meadow"" - Lilac-themed meadow box with gerbera, roses, matiola and tulips","Basket / Boxes with flowers","1650","Gerbera / rose / matiola / tulip","Basket / Boxes with flowers","https://xoflowers.md/box-lilac-meadow/","200"
"product_0131","product","Box with flowers ""In the embrace of spring"" - Spring embrace box with roses, hydrangea, genista and dianthus - available in S and L sizes","Basket / Boxes with flowers","1900","Rose / hydrangea / genista / dianthus","Basket / Boxes with flowers","https://xoflowers.md/box-embrace-spring/","200"
"product_0132","product","Basket with roses ""Love Valley"" - Love Valley rose basket - available with 25, 31, 51 roses","Basket / Boxes with flowers","2650","Roses","Basket / Boxes with flowers","https://xoflowers.md/basket-love-valley/","200"
"product_0133","product","A basket of roses ""Scarlet Sunset"" - Dramatic scarlet sunset roses - available with 21, 35, 51 roses","Basket / Boxes with flowers","2400","Roses","Basket / Boxes with flowers","https://xoflowers.md/basket-scarlet-sunset/","200"
"product_0134","product","Flower box ""Meringue"" - Sweet meringue-inspired box with ranunculus, roses, carnation and hydrangea - available in S and M sizes","Basket / Boxes with flowers","1600","Ranunculus / rose / carnation / hydrangea","Basket / Boxes with flowers","https://xoflowers.md/box-meringue/","200"
"product_0135","product","Heart ""LOVE IS"" - Heart-shaped arrangement with gypsophila - available in S, M, L sizes","Basket / Boxes with flowers","1250","Gypsophila","Basket / Boxes with flowers","https://xoflowers.md/heart-love-is/","200"
"product_0136","product","Bouquet ""Charm"" - Charming rose bouquet - available in S, M, L sizes","Basket / Boxes with flowers","1470","Rose","Basket / Boxes with flowers","https://xoflowers.md/bouquet-charm/","200"
"product_0137","product","Box ""White swan"" - Elegant white swan box with Playa Blanca roses - available in S, M, L sizes","Basket / Boxes with flowers","1700","Roses Playa Blanca","Basket / Boxes with flowers","https://xoflowers.md/box-white-swan/","200"
"product_0138","product","Flower box ""Eleanor"" - Eleanor-inspired box with roses, gerbera, eucalyptus and tulips","Basket / Boxes with flowers","1650","Rose / gerbera / eucalyptus / tulip","Basket / Boxes with flowers","https://xoflowers.md/box-eleanor/","200"
"product_0139","product","Basket with flowers - Mixed flower basket with hydrangea, germini, spray roses, roses, chrysanthemum and stifa - available in S and M sizes","Basket / Boxes with flowers","1200","Hydrangea / germini / roses spray / roses / chryzantema / stifa","Basket / Boxes with flowers","https://xoflowers.md/basket-mixed-flowers/","200"
"product_0140","product","Basket with flowers ""Albina"" - Albina-themed basket with chrysanthemum, roses and eustoma - available in S and M sizes","Basket / Boxes with flowers","1500","Chryzantema / rose / eustoma","Basket / Boxes with flowers","https://xoflowers.md/basket-albina/","200"
"product_0141","product","Basket with roses - Classic rose basket - available in S, M, L sizes","Basket / Boxes with flowers","1900","Rose","Basket / Boxes with flowers","https://xoflowers.md/basket-roses/","200"
"product_0142","product","Basket with flowers ""A touch of fall"" - Autumn-themed basket with roses, gerbera, ruskus and chrysanthemum","Basket / Boxes with flowers","2200","Roses / gerbera / ruskus / chryzantema","Basket / Boxes with flowers","https://xoflowers.md/basket-touch-fall/","200"
"product_0143","product","Basket with flowers ""Hugging the fall"" - Cozy autumn basket with roses, chrysanthemum, eustoma and berries","Basket / Boxes with flowers","2250","Rose / chrysanthemum / eustoma / berries","Basket / Boxes with flowers","https://xoflowers.md/basket-hugging-fall/","200"
"product_0144","product","Basket with flowers ""Assol"" - Assol-themed basket with hydrangea, roses and ruscus","Basket / Boxes with flowers","1600","Hydrangea / rose / ruscus","Basket / Boxes with flowers","https://xoflowers.md/basket-assol/","200"
"product_0145","product","Box with flowers XS - Extra small flower box with hydrangea, roses and eustoma","Basket / Boxes with flowers","700","Hydrangea / rose / eustoma","Basket / Boxes with flowers","https://xoflowers.md/box-xs/","200"
"product_0146","product","Box with flowers ""Reflection"" - Reflective arrangement with hydrangea and eustoma","Basket / Boxes with flowers","1100","Hydrangea / eustoma","Basket / Boxes with flowers","https://xoflowers.md/box-reflection/","200"
"product_0147","product","Box with flowers ""White Love"" - Pure white love box with hydrangea, roses, eustoma and orchids - available in S and M sizes","Basket / Boxes with flowers","1500","Hydrangea / rose / eustoma / orchid","Basket / Boxes with flowers","https://xoflowers.md/box-white-love/","200"
"product_0148","product","Box with flowers ""A delicate gloss"" - Sophisticated glossy box with roses, hydrangea, delphinium, chrysanthemum, eustoma and eucalyptus","Basket / Boxes with flowers","2600","Rose / hydrangea / delphinium / chrysanthemum / eustoma / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/box-delicate-gloss/","200"
"product_0149","product","Box with flowers ""A pearl of the soul"" - Soulful pearl box with hydrangea, roses, tanacetum, eustoma and peonies","Basket / Boxes with flowers","5500","Hydrangea / rose / tanacetum / eustoma / peonies","Basket / Boxes with flowers","https://xoflowers.md/box-pearl-soul/","200"
"product_0150","product","Basket with flowers ""A delicate fleur"" - Delicate French-inspired basket with Roses Mandala","Basket / Boxes with flowers","2700","Roses Mandala","Basket / Boxes with flowers","https://xoflowers.md/basket-delicate-fleur/","200"
"product_0151","product","Basket with flowers ""Glints of Summer"" - Summer glints basket with peonies, carnation, roses and mallucella","Basket / Boxes with flowers","1700","Peony / carnation / rose / mallucella","Basket / Boxes with flowers","https://xoflowers.md/basket-glints-summer/","200"
"product_0152","product","Bouquet ""Poetry"" - Poetic arrangement with hydrangea, peonies and eucalyptus","Basket / Boxes with flowers","1450","Hydrangea / peony / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/bouquet-poetry/","200"
"product_0153","product","Bouquet ""Cloud of tenderness"" - Tender cloud bouquet with seasonal peonies and eucalyptus - available in S, M, L sizes","Basket / Boxes with flowers","1350","Seasonal peony / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/bouquet-cloud-tenderness/","200"
"product_0154","product","Composition in a basket ""Princess of Heart"" - Royal princess basket with Roses Mondial and eucalyptus - available in S, M, L sizes","Basket / Boxes with flowers","2200","Roses Mondial / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/basket-princess-heart/","200"
"product_0155","product","Bouquet ""Reverance"" - Reverent bouquet with tulips, roses, eucalyptus, geniste and ruscus","Basket / Boxes with flowers","2200","Tulip / rose / eucalyptus / geniste / ruscus","Basket / Boxes with flowers","https://xoflowers.md/bouquet-reverance/","200"
"product_0156","product","Box with flowers - Mixed box with hydrangea, anthurium, peonies, roses and eucalyptus","Basket / Boxes with flowers","1850","Hydrangea / anthurium / peony / rose / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/box-mixed/","200"
"product_0157","product","A basket with beautiful flowers - Beautiful mixed basket with roses, chrysanthemum, freesia, hydrangea and eucalyptus - available in S, M, L sizes","Basket / Boxes with flowers","750","Rose / chrysanthemum / freesia / hydrangea / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/basket-beautiful-flowers/","200"
"product_0158","product","Basket with delicate flowers - Delicate basket with hydrangea, roses, freesia, tulips and eucalyptus - available in S, M, L sizes","Basket / Boxes with flowers","750","Hydrangea / rose / freesia / tulip / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/basket-delicate-flowers/","200"
"product_0159","product","Box with hydrangea ""Air marshmallow"" - Light and airy hydrangea box like marshmallow clouds","Basket / Boxes with flowers","6000","Hydrangea","Basket / Boxes with flowers","https://xoflowers.md/box-air-marshmallow/","200"
"product_0160","product","Basket with flowers ""Romance"" - Romantic basket with roses, carnation and genista","Basket / Boxes with flowers","1450","Rose / carnation / genista","Basket / Boxes with flowers","https://xoflowers.md/basket-romance/","200"
"product_0161","product","Box ""Vibrant tenderness"" - Vibrant yet tender box with roses, tulips, genista and eucalyptus","Basket / Boxes with flowers","1500","Rose / tulip / genistР° / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/box-vibrant-tenderness/","200"
"product_0162","product","Box ""Charge of Energy"" - Energizing box arrangement with roses","Basket / Boxes with flowers","1350","Roses","Basket / Boxes with flowers","https://xoflowers.md/box-charge-energy/","200"
"product_0163","product","Box ""A gentle breeze"" - Gentle breeze box with hydrangea, eustoma, eucalyptus, peonies and orchids","Basket / Boxes with flowers","2500","Hydrangea / eustoma / eucalyptus / peony / orchid","Basket / Boxes with flowers","https://xoflowers.md/box-gentle-breeze/","200"
"product_0164","product","Box ""Gracious dance"" - Graceful dance box with roses, orchids and eucalyptus","Basket / Boxes with flowers","1450","Rose / orchid / eucalyptus","Basket / Boxes with flowers","https://xoflowers.md/box-gracious-dance/","200"
"product_0165","product","Complement Box - Compliment box with roses, eustoma and gerbera","Basket / Boxes with flowers","800","Rose / Eustoma / Gerbera","Basket / Boxes with flowers","https://xoflowers.md/complement-box/","200"
"product_0166","product","Box with flowers ""Warm Memories"" - Warm memories box with hydrangea, anthurium, germini, roses and eustoma","Basket / Boxes with flowers","2200","Hydrangea / anthurium / germini / rose / eustoma","Basket / Boxes with flowers","https://xoflowers.md/box-warm-memories/","200"
"product_0167","product","Basket with flowers ""Cloud of love"" - Love cloud basket with tulips, genista, roses and ruscus","Basket / Boxes with flowers","2000","Tulip / genista / rose / ruscus","Basket / Boxes with flowers","https://xoflowers.md/basket-cloud-love/","200"
"product_0168","product","Box with flowers XS - Extra small flower box","Basket / Boxes with flowers","940","Mixed flowers","Basket / Boxes with flowers","https://xoflowers.md/box-xs-variant/","200"
"product_0169","product","Basket of flowers ""Excitement of the Heart"" - Heart-exciting basket with peonies, hydrangea, herminia, matthiola, eucalyptus, roses and pampas grass","Basket / Boxes with flowers","1700","Peony / Hydrangea / Herminia / Matthiola / Eucalyptus / Rose / Pampas grass","Basket / Boxes with flowers","https://xoflowers.md/basket-excitement-heart/","200"
"product_0170","product","Box with beautiful flowers - Beautiful flower box with hydrangea, peonies and orchid Vanda","Basket / Boxes with flowers","2500","Hydrangea / peony / orchid Vanda","Basket / Boxes with flowers","https://xoflowers.md/box-beautiful-flowers/","200"
"product_0171","product","Basket with orchid - Elegant orchid basket with Phalaenopsis orchids","Basket / Boxes with flowers","1350","Orchid Phalaenopsis","Basket / Boxes with flowers","https://xoflowers.md/basket-orchid/","200"
"product_0172","product","Romantic basket with flowers XS - Extra small romantic basket with hydrangea, tulips and roses","Basket / Boxes with flowers","950","Hydrangea / tulip / rose","Basket / Boxes with flowers","https://xoflowers.md/romantic-basket-xs/","200"
"product_0173","product","Romantic basket with flowers - Romantic basket with hydrangea, eucalyptus, freesia and tulips","Basket / Boxes with flowers","1200","Hydrangea / eucalyptus / freesia / tulip","Basket / Boxes with flowers","https://xoflowers.md/romantic-basket/","200"
