"chunk_id","chunk_type","primary_text","category","price","price_category","flower_type","seasonality","occasion","collection_id","url","max_tokens","content_length"
"product_0112","product","Box with flowers ""Warmth and tenderness"" - Tender box with roses, wax, lisianthus, chrysanthemum and dianthus - available in S, M, L sizes","Basket / Boxes with flowers","1800","Mid-Range","Rose / wax / lisianthus / chrizantema / dianthus","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-warmth-tenderness/","200","136"
"product_0113","product","Box with flowers ""Queen"" - Royal box arrangement with hydrangea and spray roses","Basket / Boxes with flowers","11500","Premium","Hydrangea / roses spray","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-queen/","200","77"
"product_0114","product","Box with hydrangea - Pure hydrangea box arrangement for elegant occasions","Basket / Boxes with flowers","6900","Premium","Hydrangea","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-hydrangea/","200","71"
"product_0115","product","Basket with flowers ""Her kiss"" - Romantic basket expressing affection with roses and eucalyptus","Basket / Boxes with flowers","2400","Premium","Rose / eucalypt","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-her-kiss/","200","93"
"product_0116","product","Box with flowers ""For love"" - Love-themed box with hydrangea, roses, eustoma and gerbera","Basket / Boxes with flowers","3800","Premium","Hydrangea / rose / eustoma / gerbera","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-for-love/","200","86"
"product_0117","product","Composition in a cachepot ""Victoria's Garden"" - Garden-inspired cachepot with roses, gladiolus, astra, gerbera and lisianthus","Basket / Boxes with flowers","1200","Mid-Range","Rose / gladiolus / astra / gerbera / lisianthus","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/cachepot-victorias-garden/","200","123"
"product_0118","product","Flower box ""Miracles"" - Miraculous arrangement with hydrangea, eustoma, mint and chrysanthemum","Basket / Boxes with flowers","3300","Premium","Hydrangea / eustoma / mint / chryzantema","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-miracles/","200","92"
"product_0119","product","Basket with flowers ""Loving heart"" - Heart-shaped basket with peonies and hydrangeas","Basket / Boxes with flowers","5100","Premium","Peony / hydrangea","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-loving-heart/","200","82"
"product_0120","product","Basket with peonies - Premium peony basket arrangement","Basket / Boxes with flowers","6100","Premium","Peony","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-peonies-premium/","200","52"
"product_0121","product","Basket with peonies - Standard peony basket arrangement","Basket / Boxes with flowers","3100","Premium","Peony","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-peonies/","200","53"
"product_0122","product","Flower Basket ""Time to Dream"" - Dreamy basket with hydrangea, peonies and spray roses - available in M, L, XL sizes","Basket / Boxes with flowers","1800","Mid-Range","Hydrangea / peon / rose spray","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-time-to-dream/","200","113"
"product_0123","product","Box with flowers ""Summer morning"" - Fresh summer morning box with hydrangea, gerbera, peony, eustoma and mattiola","Basket / Boxes with flowers","2000","Premium","Hydrangea / gerbera / peony / eustoma / mattiola","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-summer-morning/","200","111"
"product_0124","product","Box with hydrangea ""She's the only one!"" - Special hydrangea box for that one special person","Basket / Boxes with flowers","8300","Premium","Hydrangea","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-hydrangea-shes-the-only-one/","200","90"
"product_0125","product","Box with roses ""Little miss"" - Charming small rose box perfect for young ladies","Basket / Boxes with flowers","1400","Mid-Range","Rose","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-little-miss/","200","77"
"product_0126","product","Box with flowers - Mixed flower box with hydrangea, peony, eustoma and eucalyptus","Basket / Boxes with flowers","2950","Premium","Hydrangea / peony / eustoma / eucalypt","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-with-flowers/","200","79"
"product_0127","product","Basket with peonies Coral Charm - Coral Charm peonies in elegant basket - available in S, M, L, XL sizes","Basket / Boxes with flowers","1450","Mid-Range","Peonies","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-peonies-coral-charm/","200","102"
"product_0128","product","Basket with roses ""Azalia"" - Elegant Azalia rose basket arrangement","Basket / Boxes with flowers","2200","Premium","Roses","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-azalia/","200","65"
"product_0129","product","Basket with flowers ""Sun kiss"" - Sunny arrangement with viburnum, roses, gerbera, eustoma and matiola","Basket / Boxes with flowers","2700","Premium","Viburnum / rose / gerbera / eustoma / matiola","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-sun-kiss/","200","99"
"product_0130","product","Box with flowers ""The lilac meadow"" - Lilac-themed meadow box with gerbera, roses, matiola and tulips","Basket / Boxes with flowers","1650","Mid-Range","Gerbera / rose / matiola / tulip","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-lilac-meadow/","200","99"
"product_0131","product","Box with flowers ""In the embrace of spring"" - Spring embrace box with roses, hydrangea, genista and dianthus - available in S and L sizes","Basket / Boxes with flowers","1900","Mid-Range","Rose / hydrangea / genista / dianthus","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-embrace-spring/","200","135"
"product_0132","product","Basket with roses ""Love Valley"" - Love Valley rose basket - available with 25, 31, 51 roses","Basket / Boxes with flowers","2650","Premium","Roses","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-love-valley/","200","89"
"product_0133","product","A basket of roses ""Scarlet Sunset"" - Dramatic scarlet sunset roses - available with 21, 35, 51 roses","Basket / Boxes with flowers","2400","Premium","Roses","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-scarlet-sunset/","200","98"
"product_0134","product","Flower box ""Meringue"" - Sweet meringue-inspired box with ranunculus, roses, carnation and hydrangea - available in S and M sizes","Basket / Boxes with flowers","1600","Mid-Range","Ranunculus / rose / carnation / hydrangea","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-meringue/","200","126"
"product_0135","product","Heart ""LOVE IS"" - Heart-shaped arrangement with gypsophila - available in S, M, L sizes","Basket / Boxes with flowers","1250","Mid-Range","Gypsophila","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/heart-love-is/","200","85"
"product_0136","product","Bouquet ""Charm"" - Charming rose bouquet - available in S, M, L sizes","Basket / Boxes with flowers","1470","Mid-Range","Rose","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/bouquet-charm/","200","66"
"product_0137","product","Box ""White swan"" - Elegant white swan box with Playa Blanca roses - available in S, M, L sizes","Basket / Boxes with flowers","1700","Mid-Range","Roses Playa Blanca","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-white-swan/","200","92"
"product_0138","product","Flower box ""Eleanor"" - Eleanor-inspired box with roses, gerbera, eucalyptus and tulips","Basket / Boxes with flowers","1650","Mid-Range","Rose / gerbera / eucalyptus / tulip","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-eleanor/","200","84"
"product_0139","product","Basket with flowers - Mixed flower basket with hydrangea, germini, spray roses, roses, chrysanthemum and stifa - available in S and M sizes","Basket / Boxes with flowers","1200","Mid-Range","Hydrangea / germini / roses spray / roses / chryzantema / stifa","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-mixed-flowers/","200","137"
"product_0140","product","Basket with flowers ""Albina"" - Albina-themed basket with chrysanthemum, roses and eustoma - available in S and M sizes","Basket / Boxes with flowers","1500","Mid-Range","Chryzantema / rose / eustoma","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-albina/","200","116"
"product_0141","product","Basket with roses - Classic rose basket - available in S, M, L sizes","Basket / Boxes with flowers","1900","Mid-Range","Rose","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-roses/","200","66"
"product_0142","product","Basket with flowers ""A touch of fall"" - Autumn-themed basket with roses, gerbera, ruskus and chrysanthemum","Basket / Boxes with flowers","2200","Premium","Roses / gerbera / ruskus / chryzantema","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-touch-fall/","200","104"
"product_0143","product","Basket with flowers ""Hugging the fall"" - Cozy autumn basket with roses, chrysanthemum, eustoma and berries","Basket / Boxes with flowers","2250","Premium","Rose / chrysanthemum / eustoma / berries","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-hugging-fall/","200","104"
"product_0144","product","Basket with flowers ""Assol"" - Assol-themed basket with hydrangea, roses and ruscus","Basket / Boxes with flowers","1600","Mid-Range","Hydrangea / rose / ruscus","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-assol/","200","80"
"product_0145","product","Box with flowers XS - Extra small flower box with hydrangea, roses and eustoma","Basket / Boxes with flowers","700","Budget","Hydrangea / rose / eustoma","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-xs/","200","76"
"product_0146","product","Box with flowers ""Reflection"" - Reflective arrangement with hydrangea and eustoma","Basket / Boxes with flowers","1100","Mid-Range","Hydrangea / eustoma","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-reflection/","200","79"
"product_0147","product","Box with flowers ""White Love"" - Pure white love box with hydrangea, roses, eustoma and orchids - available in S and M sizes","Basket / Boxes with flowers","1500","Mid-Range","Hydrangea / rose / eustoma / orchid","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-white-love/","200","121"
"product_0148","product","Box with flowers ""A delicate gloss"" - Sophisticated glossy box with roses, hydrangea, delphinium, chrysanthemum, eustoma and eucalyptus","Basket / Boxes with flowers","2600","Premium","Rose / hydrangea / delphinium / chrysanthemum / eustoma / eucalyptus","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-delicate-gloss/","200","133"
"product_0149","product","Box with flowers ""A pearl of the soul"" - Soulful pearl box with hydrangea, roses, tanacetum, eustoma and peonies","Basket / Boxes with flowers","5500","Premium","Hydrangea / rose / tanacetum / eustoma / peonies","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/box-pearl-soul/","200","110"
"product_0150","product","Basket with flowers ""A delicate fleur"" - Delicate French-inspired basket with Roses Mandala","Basket / Boxes with flowers","2700","Premium","Roses Mandala","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-delicate-fleur/","200","89"
"product_0151","product","Basket with flowers ""Glints of Summer"" - Summer glints basket with peonies, carnation, roses and mallucella","Basket / Boxes with flowers","1700","Mid-Range","Peony / carnation / rose / mallucella","All-Season","General","Basket / Boxes with flowers","https://xoflowers.md/basket-glints-summer/","200","105"
